euribor3m,nr_employed,emp_var_rate,contact_cellular,cons_price_idx,cons_conf_idx,pdays,day_of_week_mon,day_of_week_wed,day_of_week_thu,previous,marital_married,day_of_week_tue,marital_single,job_blue-collar,job_admin.,education_high.school,education_university.degree,poutcome_failure,education_basic,job_technician,marital_divorced,default_no,y
4.968,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
4.963,5228.1,1.4,0,0.9391799999999999,-42.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4.963,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
4.963,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
4.86,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.8267532191704149,5076.2,-2.9,1,0.92201,-31.4,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1
4.968,5228.1,1.4,0,0.9391799999999999,-42.7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.7390900077035809,5017.5,-3.4,1,0.92431,-26.9,1,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,1,1
4.966365635864227,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.281,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1.327,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0.718,5023.5,-3.0,1,0.9271299999999999,-33.0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0
0.768,5017.5,-3.4,1,0.92379,-29.8,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0
4.857,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4.962,5228.1,1.4,1,0.93444,-36.1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.041,4963.6,-1.1,1,0.9476700000000001,-50.8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1.4116957739333051,5099.1,-1.8,1,0.93075,-47.1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
4.958981540915856,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
1.663,5099.1,-1.8,1,0.92843,-50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.653,5008.7,-1.8,1,0.93369,-34.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
4.861346033878848,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
1.5566391895902916,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1.406,5099.1,-1.8,1,0.93075,-47.1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1.327,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
4.9639999999999995,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4.8580000000000005,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.715,5017.5,-3.4,1,0.92649,-30.1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
4.0760000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0
4.8580000000000005,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4.86,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
4.864,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.864,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
4.958,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1.344,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
4.96,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1.354,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
1.268,5076.2,-2.9,1,0.92963,-40.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
0.652,5008.7,-1.8,0,0.93369,-34.8,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1.433702305017393,5099.1,-1.8,1,0.93075,-47.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1.326077095122288,5099.1,-1.8,1,0.9289299999999998,-46.2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
4.859,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4.968,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1.26,5076.2,-2.9,1,0.92963,-40.8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1.2760524336726498,5076.2,-2.9,1,0.92963,-40.8,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1
4.857,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.7194835076591414,4991.6,-1.7,1,0.94055,-39.8,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1.281,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0
0.883,5076.2,-2.9,1,0.92201,-31.4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
0.879,4963.6,-1.1,1,0.94199,-37.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.479,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0
1.262,5076.2,-2.9,1,0.92963,-40.8,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1
0.6860099866227864,5008.7,-1.8,1,0.93876,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.7162393388893489,5017.5,-3.4,1,0.92649,-30.1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
4.957,5228.1,1.4,0,0.9391799999999999,-42.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.3724345298394631,5099.1,-1.8,1,0.93075,-47.1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1
4.857448757741556,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
4.963,5228.1,1.4,1,0.93444,-36.1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0.8815046677811986,4991.6,-1.7,1,0.94215,-40.3,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1
4.8660000000000005,5228.1,1.4,0,0.94465,-41.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1.405,5099.1,-1.8,1,0.93075,-47.1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
0.8377918622504708,4991.6,-1.7,1,0.94215,-40.3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1.334,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0.88,4963.6,-1.1,1,0.94199,-37.5,1,0,0,0,3,0,1,1,0,1,0,1,0,0,0,0,1,1
1.334,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0
0.6882430480242824,5008.7,-1.8,1,0.93876,-40.0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4.021,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1.3840000000000001,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1.365,5099.1,-1.8,1,0.93075,-47.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1.405,5099.1,-1.8,1,0.93075,-47.1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
4.962,5228.1,1.4,0,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
4.12,5195.8,-0.1,1,0.932,-42.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
0.7350627746106188,5017.5,-3.4,1,0.92431,-26.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0.7595726372688437,5017.5,-3.4,1,0.92379,-29.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0.7074364085949094,5023.5,-3.0,1,0.9271299999999999,-33.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
4.9639999999999995,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1.334,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
0.797,5017.5,-3.4,1,0.92379,-29.8,0,1,0,0,2,0,0,1,1,0,0,0,1,1,0,0,1,0
1.2649438888010478,5076.2,-2.9,1,0.92963,-40.8,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1
1.2867373131598585,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
4.0656115535447634,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0.878,4963.6,-1.1,1,0.94199,-37.5,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
0.8536682523766337,4991.6,-1.7,1,0.94215,-40.3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0.904,4991.6,-1.7,0,0.94027,-38.3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0.7258445107957703,4991.6,-1.7,1,0.94055,-39.8,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
1.25,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4.958,5228.1,1.4,0,0.94465,-41.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4.8589491263330045,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1
4.858440239137656,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
0.8420896998844329,4991.6,-1.7,1,0.94215,-40.3,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1
0.722,5017.5,-3.4,0,0.92649,-30.1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1.3460004287169298,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
4.958,5228.1,1.4,0,0.9391799999999999,-42.7,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
4.0760000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4.959865832266407,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.344,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
4.96,5228.1,1.4,0,0.9391799999999999,-42.7,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4.965,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.9639999999999995,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4.857,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.7301918211781182,5017.5,-3.4,1,0.9253180595091164,-29.969784389901854,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1
0.715,5017.5,-3.4,1,0.92649,-30.1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1
0.7087327214278243,4991.6,-1.7,1,0.94055,-39.8,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1
4.86,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.861,5076.2,-2.9,1,0.92201,-31.4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0.879684598260653,4963.6,-1.1,1,0.94199,-37.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1.3165536559271216,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1
4.856,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
1.28646426376194,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1.405,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0.8959999999999999,4991.6,-1.7,1,0.94027,-38.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
4.962,5228.1,1.4,0,0.94465,-41.8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.8959999999999999,4991.6,-1.7,0,0.94215,-40.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
4.963,5228.1,1.4,1,0.93444,-36.1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.8660000000000005,5228.1,1.4,0,0.94465,-41.8,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
4.965,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
0.8545841990733659,4991.6,-1.7,1,0.94215,-40.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
4.96200538742567,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
4.8660000000000005,5228.1,1.4,0,0.94465,-41.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
4.968,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
1.354,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4.9639999999999995,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
1.405,5099.1,-1.8,1,0.93075,-47.1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1.3130000000000002,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
4.961,5228.1,1.4,0,0.94465,-41.8,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0.7183017069129786,5017.5,-3.4,1,0.92649,-30.1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
0.8290000000000001,5076.2,-2.9,1,0.92201,-31.4,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
1.423,5099.1,-1.8,1,0.93075,-47.1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
1.5692051879853537,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
4.966,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1
4.962,5228.1,1.4,1,0.93444,-36.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1.25,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
4.857,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4.1530000000000005,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1.531,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
4.8649251626070145,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1.568970075110867,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
4.968,5228.1,1.4,1,0.93444,-36.1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
4.474,5195.8,-0.1,0,0.932,-42.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
4.021,5195.8,-0.1,1,0.932,-42.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.965,5228.1,1.4,1,0.93444,-36.1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1.2527625353121608,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
4.968,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4.96,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1.0290000000000001,4963.6,-1.1,1,0.94601,-49.5,1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1
1.2990000000000002,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
4.965,5228.1,1.4,1,0.93444,-36.1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1.6516670015932884,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
4.12,5195.8,-0.1,1,0.932,-42.0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0
4.957652928452673,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1.405,5099.1,-1.8,1,0.93075,-47.1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
4.12,5195.8,-0.1,1,0.932,-42.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
0.8959999999999999,4991.6,-1.7,1,0.94215,-40.3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
4.855,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1.5470120435684596,5099.1,-1.8,1,0.92843,-50.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
4.961,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
4.864,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1.2848097283123798,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
4.96,5228.1,1.4,0,0.94465,-41.8,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4.864,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4.96,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
0.7525778499207295,4991.6,-1.7,1,0.94055,-39.8,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,1
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1.266,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1.25,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0
4.8580000000000005,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4.859,5191.0,1.1,0,0.93994,-36.4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.855,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0.7609999999999999,4991.6,-1.7,0,0.94055,-39.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
4.86,5191.0,1.1,0,0.93994,-36.4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4.965,5228.1,1.4,1,0.93444,-36.1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4.354300759571558,5195.8,-0.1,0,0.932,-42.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0.6543682458793876,5008.7,-1.8,1,0.93369,-34.8,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1
1.291,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
4.865,5228.1,1.4,0,0.94465,-41.8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.873,5076.2,-2.9,1,0.92201,-31.4,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1
0.7181995130751421,5017.5,-3.4,1,0.92649,-30.1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4.857,5191.0,1.1,0,0.93994,-36.4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
0.6924174916823695,5008.7,-1.8,1,0.93876,-40.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1
1.244,5099.1,-1.8,1,0.9289299999999998,-46.2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1.26,5076.2,-2.9,1,0.92963,-40.8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1.281,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.851,5076.2,-2.9,1,0.92201,-31.4,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,1,1
1.4084189252068335,5099.1,-1.8,1,0.93075,-47.1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1
0.6890698915679787,5008.7,-1.8,1,0.93876,-40.0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,1,1
4.963,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0.8822684750604933,4963.6,-1.1,1,0.94199,-37.5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
4.8580000000000005,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
4.96274355445184,5228.1,1.4,1,0.9391799999999999,-42.7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1.266,5099.1,-1.8,0,0.9289299999999998,-46.2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
4.857,5191.0,1.1,0,0.93994,-36.4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
4.959,5228.1,1.4,0,0.94465,-41.8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1.2712861158749675,5076.2,-2.9,1,0.92963,-40.8,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
1.2980181985134658,5099.1,-1.8,1,0.9289299999999998,-46.2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
4.962,5228.1,1.4,1,0.9391799999999999,-42.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
